Source: ACS 5-Year Estimates Public Use Microdata Sample 2020
Weight used: PWGTP
"Universe: selected geographies: Western Upper Peninsula PUM..., Eastern Upper Peninsula PUM..., Northeast Lower Peninsula P..., Northwest Lower Peninsula (..., Northwest Lower Peninsula (..., Newaygo, Mason, Oceana & La..., Muskegon County PUMA, Michigan, Ottawa County (West) PUMA, ..., Ottawa County (East) PUMA, ..., Allegan County PUMA, Michigan, Kent County (Southwest) PUM..., Kent County (Central)--Gran..., Kent County (Southeast) PUM..., Kent County (North) PUMA, M..., Ionia, Montcalm, Mecosta & ..., Isabella, Gratiot & Clare C..., Iosco, Gladwin, Roscommon, ..., Bay & Midland Counties PUMA..., Saginaw County PUMA, Michigan, Tuscola, Sanilac & Huron Co..., Genesee (East) & Lapeer Cou..., Genesee County (Central, Ou..., Genesee County (Central)--F..., Genesee (West) & Shiawassee..., Ingham County (South & East..., Ingham County (Northwest) P..., Eaton & Clinton Counties PU..., Calhoun & Barry Counties PU..., Kalamazoo County (Outer) PU..., Kalamazoo County (Central)-..., St. Joseph & Branch Countie..., Van Buren & Cass Counties P..., Berrien County PUMA, Michigan, Lenawee & Hillsdale Countie..., Jackson County PUMA, Michigan, Washtenaw County (West, Nor..., Washtenaw County (East Cent..., Washtenaw County (East Cent..., Livingston County PUMA, Mic..., Oakland County (West) PUMA,..., Oakland County (Northeast) ..., Oakland County (East Centra..., Oakland County (Central) PU..., Oakland County (Southwest) ..., Oakland County (Central)--B..., Oakland County (South Centr..., Oakland County (Southeast) ..., Macomb County (North) PUMA,..., Macomb County (Central) PUM..., Macomb County (Southwest)--..., Macomb County (Southeast)--..., Macomb County (Southeast)--..., Macomb County (Southwest)--..., St. Clair County PUMA, Mich..., Wayne County (Northwest) PU..., Wayne County (North Central..., Wayne County (Central)--Dea..., Wayne County (Central)--Wes..., Wayne County (Southwest) PU..., Wayne County (Southeast)--D..., Wayne County (Southeast)--D..., Detroit City (Northwest) PU..., Detroit City (North Central..., Detroit City (Northeast) PU..., Detroit City (South Central..., Detroit City (Southwest) PU..., Wayne County (Northeast)--I..., Monroe County PUMA, Michigan; Occupation recode for 2018 and later based on 2018 OCC codes (OCCP): CMM-Computer And Information Research Scientists, CMM-Computer Systems Analysts, CMM-Information Security Analysts, CMM-Computer Programmers, CMM-Software Developers, CMM-Software Quality Assurance Analysts and Testers, CMM-Web Developers, CMM-Web And Digital Interface Designers, CMM-Computer Support Specialists, CMM-Database Administrators and Architects, CMM-Network And Computer Systems Administrators, CMM-Computer Network Architects, CMM-Computer Occupations, All Other, CMM-Actuaries, CMM-Operations Research Analysts, CMM-Other Mathematical Science Occupations, ENG-Architects, Except Landscape And Naval, ENG-Landscape Architects, ENG-Surveyors, Cartographers, And Photogrammetrists, ENG-Aerospace Engineers, ENG-Biomedical And Agricultural Engineers, ENG-Chemical Engineers, ENG-Civil Engineers, ENG-Computer Hardware Engineers, ENG-Electrical And Electronics Engineers, ENG-Environmental Engineers, ENG-Industrial Engineers, Including Health And Safety, ENG-Marine Engineers And Naval Architects, ENG-Materials Engineers, ENG-Mechanical Engineers, ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers, ENG-Other Engineers, ENG-Architectural And Civil Drafters, ENG-Other Drafters, ENG-Electrical And Electronic Engineering Technologists And Technicians, ENG-Other Engineering Technologists And Technicians, Except Drafters, ENG-Surveying And Mapping Technicians; Educational attainment (SCHL): Regular high school diploma, Associate's degree, Bachelor's degree, Master's degree, Doctorate degree"
"Macomb County (Central) PUMA, Michigan","","","","","","","","43","55","","","","","","","","","50","40","","","40","43","40","","","","","","","","33","","","","","","","","","","0","45","","","","","","","","","","","","","","","","","","","50","","40","","","","","","","","","40","","","","","","","","40","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","45","","","","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","21","50","","","","","","","","0","","40","40","","","","","","","","","45","","","","45","","","","","","","","","","","","",""
"Macomb County (Southwest)--Sterling Heights City PUMA, Michigan","","","","","","","40","45","","","","","44","","","","","50","","","","","42","48","","","","50","","","","","","","","","","","","","","40","40","","","","","","","","","","","","","","","","","","40","","50","","","","","","","","","","","40","","","","45","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","40","","","","40","","","","","40","40","","","","","","","","","","40","","","","","","","","","43","","","","","42","","","","","","","","","40","27","25","","","45","","","","","","0","","","","","","","","","","","","","","","","",""
"Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA, Michigan","","","","","","","","43","","","","","","","","","","14","","","","","45","13","40","","","","","","","","","","","","","40","","","45","30","40","","","","","21","","","","45","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","40","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","","","","","","","","","","","","","","","","","","41","","40","","","","","","","","","50","","","","40","","","",""
"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA; Michigan","","","","","","11","40","45","50","","","","","","","","","","","","","40","31","","","","0","","","","","","","","","","","","","","40","55","42","","","","","","","","","40","45","45","","","","","","","","36","40","","","","","","","","","40","","","","","","","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","47","51","","","","","","","","","","","","","","99","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","40","","40","","","","","","","40","40","16","","","","40","","","","","40","","","","","","","",""
"Macomb County (Southwest)--Warren & Center Line Cities PUMA, Michigan","","","","","","40","","40","","","","","","","","","","","","","","50","40","","","40","","","","","","","","","","","","80","","","","40","40","","","","","","","","","","","","","","","","","","","","21","42","","","","","","","","","","","","","","","","","","","","48","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","","","40","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","43","","","","","","","","40","","","","","","","","","","","","","","","","","","",""
"St. Clair County PUMA, Michigan","","","","","","40","","40","","","","","","","","","0","","","","","","40","","","","","","36","","40","","50","","","","","","","","40","0","56","","","","40","","","","","","","","","","","","","","","15","40","","","","","","","","","","","","","","","","","","","","10","","","70","40","","","","40","","","","","","","","","","","","","","","","","","","","","60","44","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","60","","","","","","","","","40","","","","","","","","","40","40","","","","","","","",""
"Wayne County (Northwest) PUMA, Michigan","","","","","","","","30","40","40","","","","40","","","40","41","32","","","50","42","40","","","","40","40","","","","45","40","","","","47","","","40","41","41","40","","","","45","","","","","","","","","","40","40","","","40","45","44","","","","","","","","","42","","","","","","50","","","","60","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","44","50","40","","","","","","","","50","0","","","","44","","","","","","","","","","","","","","","","","","","","40","40","40","","","","","","","","43","47","","","","","","","","","","","","","","","","","40","40","","","","","","","",""
"Wayne County (North Central)--Livonia City & Redford Charter Township PUMA, Michigan","","","","","","","","44","45","25","","","40","","","","","","","","","","37","43","","","","50","","","","40","","","","","40","","","","","","41","40","","","","40","","","","","85","","","","","","","","","","43","45","","","","70","","","","","","","40","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","50","","","","","","","","40","40","","","","","","","","","","","","","","","","","","40","","","","","","","14","","","","","","","","","","43","40","","","","","0","","40","","30","","","","10","","","","","60","","","","","","","",""
"Wayne County (Central)--Dearborn & Dearborn Heights Cities PUMA, Michigan","","","","","","","","41","0","","","","","","","","40","40","","","50","40","38","36","","","","40","","","","","","","","","","","","","","","48","0","","","","","","","40","","","","","40","","","","","","60","40","","","","","","","","","","","50","","40","","","40","","","","45","40","","","","","40","","","","","","","","","","","","","","","","","","","","","","3","","51","66","","","","40","40","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","42","","","","","","","","","","25","40","","","","","","","40","","","","","","","","","","","","","40","","","","","",""
"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities PUMA; Michigan","","","","","","","","46","40","","","","52","","","","","47","45","","","40","33","42","","","","40","","","","","40","","","","","","","","","41","6","40","","","","40","","","","","40","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","","","","","","","","","","44","","","","","","","","","40","","","","","","","","","","","","","","","","","",""
"Wayne County (Southwest) PUMA, Michigan","","","","","","40","","50","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","40","","","","","","","","","","","","","20","","","","","","","","",""
"Wayne County (Southeast)--Downriver Area (South) PUMA, Michigan","","","","","","","","40","","","","","","40","","","50","40","","","","","40","","","","","","","","","","","","","","","","","","","40","","","","","","","40","","","","","","","","","","","","99","40","40","","","","","","","","","","","40","","","","","40","","","","40","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","40","50","40","","","","","","","","55","","","","","","","","","","","","","","","","","","","","","","","","","40","43","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wayne County (Southeast)--Downriver Area (North) PUMA, Michigan","","","","","","","","48","48","","","","40","","","","0","40","","","","","40","","","","","","","","","","","","","","","","","","","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","43","","","","","","","","","","","","","","","45","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","",""
"Detroit City (Northwest) PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","37","45","","","","","","","","","0","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Detroit City (North Central) PUMA, Michigan","","","","","","","","","40","","40","","","","","","","","","","","45","","40","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","40","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Detroit City (Northeast) PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Detroit City (South Central & Southeast) PUMA, Michigan","","","","","","","","40","40","","","","40","","","","","46","40","","","12","36","40","","","","40","","","","","","","","","","","","","","","44","40","","","","","","","","","","","","","","","","","","","42","","","","","","","","","","","40","","","","","","","","","44","45","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","0","40","","","","","40","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Detroit City (Southwest) PUMA, Michigan","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","","","","","","","","",""
