ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"435011","Cargo & freight agents",2017,"2017","true","true",197,344.59389039311776,67918.80203045685,95216.23188503028,0.3093857408944461,12,"cargo-freight-agents","Engineering","14"
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2020,"2020","true","true",3234,1396.1755512981106,67914.67130488559,24670.96979662799,0.47374659514085,147,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Engineering","14"
"291122","Occupational therapists",2018,"2018","true","true",627,614.7628174571807,67912.21531100478,25804.370992819,0.2026529449704305,25,"occupational-therapists","Engineering","14"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2018,"2018","true","true",1736,1022.9326141040302,67899.72868663595,21516.212341604223,0.28027124395799696,71,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Engineering","14"
"434031","Court, municipal, & license clerks",2019,"2019","true","true",362,467.12005228885454,67886.18508287292,67004.12144915012,0.17162544285766726,18,"court-municipal-license-clerks","Engineering","14"
"534031","Railroad conductors & yardmasters",2016,"2016","true","true",256,392.82068307626395,67845.83984375,51276.05815410487,0.18577619599716844,11,"railroad-conductors-yardmasters","Engineering","14"
"371011","Firstline supervisors of housekeeping & janitorial workers",2014,"2014","true","true",2044,1109.9718054559946,67833.18493150685,34103.55096549384,0.37824238292544476,104,"firstline-supervisors-of-housekeeping-janitorial-workers","Engineering","14"
"194031","Chemical technicians",2017,"2017","true","true",1965,1088.3110989541253,67831.724173028,23000.04900492942,1.0291318790354778,93,"chemical-technicians","Engineering","14"
"518031","Water & wastewater treatment plant & system operators",2017,"2017","true","true",1182,844.0762988930592,67794.15313028765,21751.936614713955,0.4779755509917047,64,"water-wastewater-treatment-plant-system-operators","Engineering","14"
"232011","Paralegals & legal assistants",2015,"2015","true","true",2561,1242.440313191311,67781.97227645451,30492.81236504126,0.24889456461391174,104,"paralegals-legal-assistants","Engineering","14"
"291124","Radiation therapists",2014,"2014","true","true",79,218.2167977640597,67769.10126582278,79046.65186375909,0.20653921227136232,6,"radiation-therapists","Engineering","14"
"29112X","Other therapists, including exercise physiologists",2016,"2016","true","true",990,772.4863768608707,67728.59595959596,52530.31190629508,0.24681562118839057,47,"other-therapists-including-exercise-physiologists","Engineering","14"
"194021","Biological technicians",2018,"2018","true","true",475,535.0826309532252,67719.92,48162.610092064264,0.7176405345000498,28,"biological-technicians","Engineering","14"
"292030","Diagnostic related technologists & technicians",2016,"2016","true","true",2193,1149.7163103405476,67697.2822617419,24954.551257138573,0.2382779606311665,122,"diagnostic-related-technologists-technicians","Engineering","14"
"434051","Customer service representatives",2015,"2015","true","true",18816,3367.510213928113,67652.1421662415,10957.725388294899,0.27622663723706403,837,"customer-service-representatives","Engineering","14"
"291127","Speechlanguage pathologists",2015,"2015","true","true",348,457.99826758190113,67558.79310344828,42876.169615541694,0.09859815209848095,21,"speechlanguage-pathologists","Engineering","14"
"292043","Paramedics",2019,"2019","true","true",604,603.3819837831212,67539.38576158941,93257.65190234664,0.2002988770052114,28,"paramedics","Engineering","14"
"434031","Court, municipal, & license clerks",2016,"2016","true","true",341,453.36858367810527,67501.27859237537,63133.60585912684,0.16811290086171188,20,"court-municipal-license-clerks","Engineering","14"
"435041","Meter readers, utilities",2018,"2018","true","true",93,236.76423193707757,67488.2258064516,84744.64576368152,0.123610451639288,5,"meter-readers-utilities","Engineering","14"
"49209X","Electrical & electronics repairers, transportation equipment, & industrial & utility",2014,"2014","true","true",382,479.850367114013,67478.62827225131,34425.53278650458,0.6109164141872573,23,"electrical-electronics-repairers-transportation-equipment-industrial-utility","Engineering","14"
"232011","Paralegals & legal assistants",2020,"2020","true","true",2525,1233.6778032609527,67451.78613861387,32502.507662993965,0.20057838180272147,119,"paralegals-legal-assistants","Engineering","14"
"331011","Firstline supervisors of correctional officers",2017,"2017","true","true",230,372.3388286120004,67438.1695652174,56035.14503366143,0.14694044429139527,14,"firstline-supervisors-of-correctional-officers","Engineering","14"
"434051","Customer service representatives",2014,"2014","true","true",18203,3312.2052090378434,67368.8499697852,10808.139599593404,0.2827445817382758,813,"customer-service-representatives","Engineering","14"
"191010","Agricultural & food scientists",2020,"2020","true","true",1032,788.7022784637892,67307.81201550388,36886.060837008634,1.2843686775980814,50,"agricultural-food-scientists","Engineering","14"
"292090","Miscellaneous health technologists & technicians",2019,"2019","true","true",1698,1011.6751938025305,67198.70848056537,38261.24639724202,0.39856999237546725,80,"miscellaneous-health-technologists-technicians","Engineering","14"
"291122","Occupational therapists",2017,"2017","true","true",515,557.157001889834,67079.27961165049,22540.295683727287,0.17677696846054233,20,"occupational-therapists","Engineering","14"
"131022","Wholesale & retail buyers, except farm products",2016,"2016","true","true",2197,1150.764349190124,67053.85389167046,41586.942993683406,0.38543904683152097,95,"wholesale-retail-buyers-except-farm-products","Engineering","14"
"391010","Firstline supervisors of gaming workers",2016,"2016","true","true",448,519.6525643382213,66991.20982142857,76037.95243279936,0.40712560605917136,24,"firstline-supervisors-of-gaming-workers","Engineering","14"
"492091","Avionics technicians",2017,"2017","true","true",297,423.10926292559304,66956.65319865319,39386.58856570424,0.4377365596884891,17,"avionics-technicians","Engineering","14"
"434199","Information & record clerks, all other",2016,"2016","true","true",875,726.2354354182949,66954.08914285715,40857.04111045662,0.2948467604651318,44,"information-record-clerks-all-other","Engineering","14"
"29112X","Other therapists, including exercise physiologists",2014,"2014","true","true",739,667.4147497873753,66928.92422192151,63259.894128100874,0.20225126501817176,33,"other-therapists-including-exercise-physiologists","Engineering","14"
"499043","Maintenance workers, machinery",2016,"2016","true","true",205,351.5210793003687,66707.93658536585,63530.18202548892,0.2368838385279283,11,"maintenance-workers-machinery","Engineering","14"
"434161","Human resources assistants, except payroll & timekeeping",2017,"2017","true","true",395,487.9470625461638,66654.44303797468,50142.35432385044,0.2371166163970181,19,"human-resources-assistants-except-payroll-timekeeping","Engineering","14"
"274021","Photographers",2016,"2016","true","true",991,772.8764202795232,66637.25630676084,53548.638305022236,0.34866993083068726,56,"photographers","Engineering","14"
"273099","Media and communication workers, all other",2019,"2019","true","true",451,521.3896015579153,66617.83813747228,42311.93931795742,0.8075077713392611,19,"media-and-communication-workers-all-other","Engineering","14"
"272099","Entertainers & performers, sports & related workers, all other",2020,"2020","true","true",270,403.418904014546,66580.22962962963,79569.33226374032,0.29392896942156227,11,"entertainers-performers-sports-related-workers-all-other","Engineering","14"
"413041","Travel agents",2017,"2017","true","true",685,642.567870601924,66565.26423357664,49606.130908083695,0.3999600623956009,29,"travel-agents","Engineering","14"
"21109X","Miscellaneous community & social service specialists, including health educators & community health workers",2020,"2020","true","true",656,628.8190893638498,66539.99695121951,51302.53309844815,0.23392485851152986,43,"miscellaneous-community-social-service-specialists-including-health-educators-community-health-workers","Engineering","14"
"29112X","Other therapists, including exercise physiologists",2015,"2015","true","true",920,744.6757826786892,66531.89456521739,54769.86276052647,0.24102991507707186,41,"other-therapists-including-exercise-physiologists","Engineering","14"
"472111","Electricians",2019,"2019","true","true",12492,2743.9257231877423,66526.49103426193,10845.656737766738,0.5349633064393398,550,"electricians","Engineering","14"
"292061","Licensed practical & licensed vocational nurses",2019,"2019","true","true",735,665.6061803972129,66526.02857142857,86296.384442925,0.03054757536294215,41,"licensed-practical-licensed-vocational-nurses","Engineering","14"
"499052","Telecommunications line installers & repairers",2020,"2020","true","true",1251,868.3635407852238,66435.52917665867,25507.361486926995,0.3053928467520794,65,"telecommunications-line-installers-repairers","Engineering","14"
"291127","Speechlanguage pathologists",2016,"2016","true","true",348,457.9982767447602,66404.92528735632,34264.940662978646,0.09334149854576622,22,"speechlanguage-pathologists","Engineering","14"
"394031","Morticians, undertakers, & funeral directors",2020,"2020","true","true",316,436.4332568249499,66340.15506329114,62594.716665028194,0.26888420236714433,16,"morticians-undertakers-funeral-directors","Engineering","14"
"492091","Avionics technicians",2019,"2019","true","true",305,428.7698400456221,66324.44590163934,42818.82302949542,0.4288680058786008,20,"avionics-technicians","Engineering","14"
"291126","Respiratory therapists",2020,"2020","true","true",355,462.5816651451239,66297.48732394366,22588.042584154166,0.10231487985235475,19,"respiratory-therapists","Engineering","14"
"514050","Metal furnace operators, tenders, pourers, & casters",2015,"2015","true","true",72,208.3247618478802,66280.83333333333,59020.3925080794,0.11734398676671988,5,"metal-furnace-operators-tenders-pourers-casters","Engineering","14"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2015,"2015","true","true",1493,948.6419435236289,66278.48961821836,31857.420958615035,0.2767426368703781,68,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Engineering","14"
"514050","Metal furnace operators, tenders, pourers, & casters",2016,"2016","true","true",73,209.7664730272367,66233.75342465754,59020.9345888026,0.11689570884291076,5,"metal-furnace-operators-tenders-pourers-casters","Engineering","14"
"514111","Tool & die makers",2015,"2015","true","true",360,465.8278447821684,66225.49722222223,35267.493375498205,0.2387968429311403,14,"tool-die-makers","Engineering","14"
"519160","Computer numerically controlled tool operators and programmers",2020,"2020","true","true",3419,1435.5532288008744,66146.79760163791,19157.131990149643,0.8499807520589686,143,"computer-numerically-controlled-tool-operators-and-programmers","Engineering","14"
"499094","Locksmiths & safe repairers",2020,"2020","true","true",281,411.5546442765869,66119.07473309609,60672.248658802135,0.3932921464224994,15,"locksmiths-safe-repairers","Engineering","14"
"472011","Boilermakers",2014,"2014","true","true",177,326.63378973405764,66089.44632768362,50232.023573505096,0.42096791966034,9,"boilermakers","Engineering","14"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2017,"2017","true","true",1665,1001.7961410826304,66076.02942942943,28703.37872630859,0.29472810309495523,67,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Engineering","14"
